state,year,population,violent crime total,murder and nonnegligent manslaughter,forcible rape,robbery,aggravated assault,property crime total,burglary,larceny-theft,motor vehicle theft,violent crime rate,murder and nonnegligent manslaughter rate,forcible rape rate,robbery rate,aggravated assault rate,property crime rate,burglary rate,larceny-theft rate,motor vehicle theft rate
Georgia,1975,4926000.0,22608.0,711.0,1251.0,8204.0,12442.0,205266.0,77867.0,110762.0,16637.0,459.0,14.4,25.4,166.5,252.6,4167.0,1580.7,2248.5,337.7
Georgia,1976,4970000.0,21030.0,692.0,1240.0,7076.0,12022.0,218002.0,71984.0,130130.0,15888.0,423.1,13.9,24.9,142.4,241.9,4386.4,1448.4,2618.3,319.7
Georgia,1977,5048000.0,22203.0,593.0,1570.0,7094.0,12946.0,192795.0,68205.0,109554.0,15036.0,439.8,11.7,31.1,140.5,256.5,3819.2,1351.1,2170.2,297.9
Georgia,1978,5084000.0,24545.0,731.0,1928.0,8454.0,13432.0,218028.0,75022.0,124880.0,18126.0,482.8,14.4,37.9,166.3,264.2,4288.5,1475.6,2456.3,356.5
Georgia,1979,5118000.0,28594.0,877.0,2216.0,10939.0,14562.0,248641.0,81579.0,145758.0,21304.0,558.7,17.1,43.3,213.7,284.5,4858.2,1594.0,2847.9,416.3
Georgia,1980,5400851.0,29993.0,743.0,2391.0,10670.0,16189.0,272652.0,91773.0,160764.0,20115.0,555.3,13.8,44.3,197.6,299.7,5048.3,1699.2,2976.6,372.4
Georgia,1981,5569000.0,30527.0,960.0,2362.0,10938.0,16267.0,282926.0,93121.0,171170.0,18635.0,548.2,17.2,42.4,196.4,292.1,5080.4,1672.1,3073.6,334.6
Georgia,1982,5639000.0,26963.0,713.0,2242.0,8716.0,15292.0,267097.0,84469.0,165049.0,17579.0,478.2,12.6,39.8,154.6,271.2,4736.6,1497.9,2926.9,311.7
Georgia,1983,5732000.0,26179.0,483.0,2021.0,8267.0,15408.0,232062.0,72614.0,143398.0,16050.0,456.7,8.4,35.3,144.2,268.8,4048.5,1266.8,2501.7,280.0
Georgia,1984,5837000.0,27935.0,546.0,2356.0,8414.0,16619.0,234621.0,70310.0,147251.0,17060.0,478.6,9.4,40.4,144.1,284.7,4019.5,1204.6,2522.7,292.3
Georgia,1985,5976000.0,30311.0,620.0,2587.0,9812.0,17292.0,275070.0,81070.0,171950.0,22050.0,507.2,10.4,43.3,164.2,289.4,4602.9,1356.6,2877.3,369.0
Georgia,1986,6104000.0,35869.0,686.0,2678.0,13056.0,19449.0,297130.0,88695.0,182171.0,26264.0,587.6,11.2,43.9,213.9,318.6,4867.8,1453.1,2984.5,430.3
Georgia,1987,6222000.0,35868.0,735.0,2681.0,13014.0,19438.0,324511.0,96572.0,197302.0,30637.0,576.5,11.8,43.1,209.2,312.4,5215.5,1552.1,3171.0,492.4
Georgia,1988,6401000.0,42589.0,748.0,2970.0,15593.0,23278.0,362376.0,103106.0,223768.0,35502.0,665.3,11.7,46.4,243.6,363.7,5661.2,1610.8,3495.8,554.6
Georgia,1989,6436000.0,47357.0,820.0,3150.0,17450.0,25937.0,407868.0,110215.0,255578.0,42075.0,735.8,12.7,48.9,271.1,403.0,6337.3,1712.5,3971.1,653.7
Georgia,1990,6478216.0,48996.0,767.0,3472.0,17067.0,27690.0,389165.0,104905.0,240623.0,43637.0,756.3,11.8,53.6,263.5,427.4,6007.3,1619.4,3714.3,673.6
Georgia,1991,6623000.0,48894.0,849.0,2800.0,17762.0,27483.0,381165.0,100317.0,240359.0,40489.0,738.2,12.8,42.3,268.2,415.0,5755.2,1514.7,3629.2,611.3
Georgia,1992,6751000.0,49496.0,741.0,3057.0,16863.0,28835.0,382934.0,97402.0,246619.0,38913.0,733.2,11.0,45.3,249.8,427.1,5672.3,1442.8,3653.1,576.4
Georgia,1993,6917000.0,50019.0,789.0,2448.0,17154.0,29628.0,378348.0,90423.0,246849.0,41076.0,723.1,11.4,35.4,248.0,428.3,5469.8,1307.3,3568.7,593.8
Georgia,1994,7055000.0,47103.0,703.0,2448.0,15703.0,28249.0,376926.0,81406.0,256208.0,39312.0,667.7,10.0,34.7,222.6,400.4,5342.7,1153.9,3631.6,557.2
Georgia,1995,7201000.0,47317.0,683.0,2539.0,14777.0,29318.0,385005.0,76324.0,264872.0,43809.0,657.1,9.5,35.3,205.2,407.1,5346.5,1059.9,3678.3,608.4
Georgia,1996,7353000.0,46966.0,630.0,2357.0,15100.0,28879.0,416986.0,81968.0,288803.0,46215.0,638.7,8.6,32.1,205.4,392.8,5671.0,1114.8,3927.7,628.5
Georgia,1997,7486000.0,45408.0,563.0,2328.0,15473.0,27044.0,388155.0,81320.0,262263.0,44572.0,606.6,7.5,31.1,206.7,361.3,5185.1,1086.3,3503.4,595.4
Georgia,1998,7642000.0,43762.0,618.0,2322.0,14308.0,26514.0,373717.0,75720.0,255459.0,42538.0,572.7,8.1,30.4,187.2,347.0,4890.3,990.8,3342.8,556.6
Georgia,1999,7788240.0,41585.0,583.0,2319.0,12962.0,25721.0,359383.0,71429.0,247834.0,40120.0,533.9,7.5,29.8,166.4,330.3,4614.4,917.1,3182.2,515.1
Georgia,2000,8186453.0,41319.0,651.0,1968.0,13250.0,25450.0,347630.0,68488.0,240440.0,38702.0,504.7,8.0,24.0,161.9,310.9,4246.4,836.6,2937.0,472.8
Georgia,2001,8405677.0,41671.0,598.0,2180.0,14402.0,24491.0,347872.0,71799.0,238484.0,37589.0,495.7,7.1,25.9,171.3,291.4,4138.5,854.2,2837.2,447.2
Georgia,2002,8544005.0,39271.0,606.0,2108.0,13432.0,23125.0,346559.0,73932.0,234591.0,38036.0,459.6,7.1,24.7,157.2,270.7,4056.2,865.3,2745.7,445.2
Georgia,2003,8676460.0,39435.0,657.0,2234.0,14043.0,22501.0,369589.0,79001.0,247196.0,43392.0,454.5,7.6,25.7,161.9,259.3,4259.7,910.5,2849.0,500.1
Georgia,2004,8918129.0,40217.0,613.0,2387.0,13656.0,23561.0,376656.0,82992.0,249426.0,44238.0,451.0,6.9,26.8,153.1,264.2,4223.5,930.6,2796.8,496.0
Georgia,2005,9132553.0,40725.0,564.0,2143.0,14041.0,23977.0,378534.0,84463.0,249594.0,44477.0,446.0,6.2,23.5,153.7,262.5,4145.0,924.9,2733.0,487.0
Georgia,2006,9363941.0,44754.0,605.0,2169.0,15511.0,26469.0,362712.0,85140.0,234445.0,43127.0,477.9,6.5,23.2,165.6,282.7,3873.5,909.2,2503.7,460.6
Georgia,2007,9544750.0,46917.0,720.0,2198.0,17291.0,26708.0,371248.0,90294.0,238436.0,42518.0,491.5,7.5,23.0,181.2,279.8,3889.6,946.0,2498.1,445.5
Georgia,2008,9685744.0,47353.0,640.0,2334.0,17808.0,26571.0,387917.0,100564.0,247709.0,39644.0,488.9,6.6,24.1,183.9,274.3,4005.0,1038.3,2557.5,409.3
Georgia,2009,9829211.0,42073.0,566.0,2323.0,14631.0,24553.0,360985.0,98606.0,229216.0,33163.0,428.0,5.8,23.6,148.9,249.8,3672.6,1003.2,2332.0,337.4
Georgia,2010,9712157.0,39068.0,555.0,2107.0,12372.0,24034.0,353449.0,96947.0,226161.0,30341.0,402.3,5.7,21.7,127.4,247.5,3639.2,998.2,2328.6,312.4
Georgia,2011,9812460.0,36762.0,549.0,2066.0,12266.0,21881.0,357235.0,96014.0,231543.0,29678.0,374.6,5.6,21.1,125.0,223.0,3640.6,978.5,2359.7,302.5
Georgia,2012,9919945.0,37591.0,581.0,2124.0,12463.0,22423.0,338329.0,86789.0,223004.0,28536.0,378.9,5.9,21.4,125.6,226.0,3410.6,874.9,2248.0,287.7
Hawaii,1960,632772.0,138.0,15.0,21.0,69.0,33.0,14405.0,3328.0,9369.0,1708.0,21.8,2.4,3.3,10.9,5.2,2276.5,525.9,1480.6,269.9
Hawaii,1961,657000.0,161.0,15.0,25.0,70.0,51.0,16410.0,3909.0,10498.0,2003.0,24.5,2.3,3.8,10.7,7.8,2497.7,595.0,1597.9,304.9
Hawaii,1962,693000.0,256.0,20.0,17.0,120.0,99.0,17391.0,4485.0,10693.0,2213.0,36.9,2.9,2.5,17.3,14.3,2509.5,647.2,1543.0,319.3
Hawaii,1963,694000.0,215.0,12.0,18.0,80.0,105.0,17430.0,4944.0,10812.0,1674.0,31.0,1.7,2.6,11.5,15.1,2511.5,712.4,1557.9,241.2
Hawaii,1964,701000.0,575.0,15.0,18.0,95.0,447.0,18984.0,5880.0,11301.0,1803.0,82.0,2.1,2.6,13.6,63.8,2708.1,838.8,1612.1,257.2
Hawaii,1965,711000.0,491.0,23.0,6.0,133.0,329.0,22633.0,6974.0,13078.0,2581.0,69.1,3.2,0.8,18.7,46.3,3183.3,980.9,1839.4,363.0
Hawaii,1966,718000.0,598.0,21.0,35.0,155.0,387.0,24555.0,8111.0,14152.0,2292.0,83.3,2.9,4.9,21.6,53.9,3419.9,1129.7,1971.0,319.2
Hawaii,1967,739000.0,591.0,18.0,37.0,146.0,390.0,26895.0,8516.0,15392.0,2987.0,80.0,2.4,5.0,19.8,52.8,3639.4,1152.4,2082.8,404.2
Hawaii,1968,778000.0,662.0,22.0,56.0,176.0,408.0,33868.0,10610.0,19323.0,3935.0,85.1,2.8,7.2,22.6,52.4,4353.2,1363.8,2483.7,505.8
Hawaii,1969,794000.0,684.0,27.0,97.0,282.0,278.0,35307.0,10360.0,20692.0,4255.0,86.1,3.4,12.2,35.5,35.0,4446.7,1304.8,2606.0,535.9
Hawaii,1970,769913.0,938.0,28.0,91.0,487.0,332.0,39599.0,11211.0,23914.0,4474.0,121.8,3.6,11.8,63.3,43.1,5143.3,1456.1,3106.1,581.1
Hawaii,1971,789000.0,1830.0,42.0,138.0,734.0,916.0,41240.0,11339.0,25425.0,4476.0,231.9,5.3,17.5,93.0,116.1,5226.9,1437.1,3222.4,567.3
Hawaii,1972,809000.0,1258.0,55.0,172.0,448.0,583.0,36057.0,10805.0,22029.0,3223.0,155.5,6.8,21.3,55.4,72.1,4457.0,1335.6,2723.0,398.4
Hawaii,1973,832000.0,1295.0,44.0,168.0,696.0,387.0,39962.0,12775.0,23552.0,3635.0,155.6,5.3,20.2,83.7,46.5,4803.1,1535.5,2830.8,436.9
Hawaii,1974,847000.0,1762.0,70.0,221.0,1030.0,441.0,49665.0,15117.0,29584.0,4964.0,208.0,8.3,26.1,121.6,52.1,5863.6,1784.8,3492.8,586.1
Hawaii,1975,865000.0,1889.0,67.0,214.0,1104.0,504.0,50241.0,15802.0,29909.0,4530.0,218.4,7.7,24.7,127.6,58.3,5808.2,1826.8,3457.7,523.7
Hawaii,1976,887000.0,2034.0,55.0,209.0,1180.0,590.0,54042.0,16690.0,32544.0,4808.0,229.3,6.2,23.6,133.0,66.5,6092.7,1881.6,3669.0,542.1
Hawaii,1977,895000.0,2012.0,64.0,228.0,1146.0,574.0,56576.0,17108.0,35088.0,4380.0,224.8,7.2,25.5,128.0,64.1,6321.3,1911.5,3920.4,489.4
Hawaii,1978,897000.0,2423.0,60.0,232.0,1557.0,574.0,61588.0,17381.0,39087.0,5120.0,270.1,6.7,25.9,173.6,64.0,6866.0,1937.7,4357.5,570.8
Hawaii,1979,915000.0,2651.0,66.0,296.0,1688.0,601.0,63664.0,16538.0,40580.0,6546.0,289.7,7.2,32.3,184.5,65.7,6957.8,1807.4,4435.0,715.4
Hawaii,1980,964680.0,2889.0,84.0,335.0,1835.0,635.0,69291.0,17822.0,45564.0,5905.0,299.5,8.7,34.7,190.2,65.8,7182.8,1847.5,4723.2,612.1
Hawaii,1981,979000.0,2424.0,47.0,340.0,1453.0,584.0,61636.0,16726.0,40699.0,4211.0,247.6,4.8,34.7,148.4,59.7,6295.8,1708.5,4157.2,430.1
Hawaii,1982,994000.0,2542.0,31.0,342.0,1560.0,609.0,62906.0,16477.0,42248.0,4181.0,255.7,3.1,34.4,156.9,61.3,6328.6,1657.6,4250.3,420.6
Hawaii,1983,1023000.0,2579.0,57.0,301.0,1330.0,891.0,56853.0,13636.0,38920.0,4297.0,252.1,5.6,29.4,130.0,87.1,5557.5,1332.9,3804.5,420.0
Hawaii,1984,1039000.0,2409.0,34.0,314.0,1204.0,857.0,54573.0,12609.0,38329.0,3635.0,231.9,3.3,30.2,115.9,82.5,5252.5,1213.6,3689.0,349.9
Hawaii,1985,1054000.0,2313.0,43.0,310.0,1048.0,912.0,52501.0,12164.0,37357.0,2980.0,219.4,4.1,29.4,99.4,86.5,4981.1,1154.1,3544.3,282.7
Hawaii,1986,1062000.0,2604.0,51.0,329.0,1129.0,1095.0,57626.0,14218.0,39922.0,3486.0,245.2,4.8,31.0,106.3,103.1,5426.2,1338.8,3759.1,328.2
Hawaii,1987,1083000.0,2851.0,52.0,393.0,1061.0,1345.0,60157.0,12515.0,43678.0,3964.0,263.3,4.8,36.3,98.0,124.2,5554.7,1155.6,4033.1,366.0
Hawaii,1988,1093000.0,2810.0,44.0,355.0,919.0,1492.0,62650.0,13726.0,44946.0,3978.0,257.1,4.0,32.5,84.1,136.5,5731.9,1255.8,4112.2,364.0
Hawaii,1989,1112000.0,3004.0,53.0,496.0,925.0,1530.0,66723.0,14939.0,47374.0,4410.0,270.1,4.8,44.6,83.2,137.6,6000.3,1343.4,4260.3,396.6
Hawaii,1990,1108229.0,3113.0,44.0,360.0,1013.0,1696.0,64563.0,13611.0,46735.0,4217.0,280.9,4.0,32.5,91.4,153.0,5825.8,1228.2,4217.1,380.5
Hawaii,1991,1135000.0,2744.0,45.0,375.0,986.0,1338.0,65020.0,14011.0,47195.0,3814.0,241.8,4.0,33.0,86.9,117.9,5728.6,1234.4,4158.1,336.0
Hawaii,1992,1160000.0,2998.0,42.0,440.0,1151.0,1365.0,67901.0,13006.0,50544.0,4351.0,258.4,3.6,37.9,99.2,117.7,5853.5,1121.2,4357.2,375.1
Hawaii,1993,1172000.0,3061.0,45.0,394.0,1214.0,1408.0,70505.0,13310.0,51912.0,5283.0,261.2,3.8,33.6,103.6,120.1,6015.8,1135.7,4429.4,450.8
Hawaii,1994,1179000.0,3091.0,50.0,359.0,1221.0,1461.0,75672.0,14029.0,55260.0,6383.0,262.2,4.2,30.4,103.6,123.9,6418.3,1189.9,4687.0,541.4
Hawaii,1995,1187000.0,3509.0,56.0,336.0,1553.0,1564.0,81938.0,13832.0,59907.0,8199.0,295.6,4.7,28.3,130.8,131.8,6902.9,1165.3,5046.9,690.7
Hawaii,1996,1184000.0,3322.0,40.0,326.0,1606.0,1350.0,74639.0,12781.0,54701.0,7157.0,280.6,3.4,27.5,135.6,114.0,6304.0,1079.5,4620.0,604.5
Hawaii,1997,1187000.0,3299.0,47.0,371.0,1403.0,1478.0,68193.0,12741.0,48984.0,6468.0,277.9,4.0,31.3,118.2,124.5,5745.0,1073.4,4126.7,544.9
Hawaii,1998,1193000.0,2946.0,24.0,352.0,1225.0,1345.0,60677.0,11169.0,43914.0,5594.0,246.9,2.0,29.5,102.7,112.7,5086.1,936.2,3681.0,468.9
Hawaii,1999,1185497.0,2785.0,44.0,354.0,1044.0,1343.0,54539.0,9421.0,40458.0,4660.0,234.9,3.7,29.9,88.1,113.3,4600.5,794.7,3412.7,393.1
Hawaii,2000,1211537.0,2954.0,35.0,346.0,1123.0,1450.0,60033.0,10665.0,43254.0,6114.0,243.8,2.9,28.6,92.7,119.7,4955.1,880.3,3570.2,504.6
Hawaii,2001,1227024.0,3117.0,32.0,409.0,1142.0,1534.0,62830.0,11162.0,44925.0,6743.0,254.0,2.6,33.3,93.1,125.0,5120.5,909.7,3661.3,549.5
Hawaii,2002,1240663.0,3262.0,24.0,372.0,1210.0,1656.0,71976.0,12722.0,49344.0,9910.0,262.9,1.9,30.0,97.5,133.5,5801.4,1025.4,3977.2,798.8
Hawaii,2003,1248755.0,3400.0,22.0,367.0,1168.0,1843.0,65867.0,11409.0,44807.0,9651.0,272.3,1.8,29.4,93.5,147.6,5274.6,913.6,3588.1,772.8
Hawaii,2004,1262124.0,3213.0,33.0,333.0,944.0,1903.0,60525.0,10827.0,41078.0,8620.0,254.6,2.6,26.4,74.8,150.8,4795.5,857.8,3254.7,683.0
Hawaii,2005,1273278.0,3253.0,24.0,343.0,1001.0,1885.0,61115.0,9792.0,42188.0,9135.0,256.0,1.9,26.9,78.6,148.0,4800.0,769.0,3313.0,717.0
Hawaii,2006,1285498.0,3608.0,21.0,353.0,1144.0,2090.0,54247.0,8724.0,37784.0,7739.0,280.7,1.6,27.5,89.0,162.6,4219.9,678.6,2939.3,602.0
Hawaii,2007,1283388.0,3544.0,24.0,377.0,1122.0,2021.0,52866.0,9089.0,37494.0,6283.0,276.1,1.9,29.4,87.4,157.5,4119.3,708.2,2921.5,489.6
Hawaii,2008,1288198.0,3510.0,26.0,363.0,1085.0,2036.0,45944.0,9404.0,31424.0,5116.0,272.5,2.0,28.2,84.2,158.1,3566.5,730.0,2439.4,397.1
Hawaii,2009,1295178.0,3550.0,23.0,385.0,1030.0,2112.0,47516.0,9244.0,33415.0,4857.0,274.1,1.8,29.7,79.5,163.1,3668.7,713.7,2580.0,375.0
Hawaii,2010,1363359.0,3603.0,25.0,377.0,1065.0,2136.0,45667.0,8706.0,31681.0,5280.0,264.3,1.8,27.7,78.1,156.7,3349.6,638.6,2323.7,387.3
Hawaii,2011,1378129.0,3465.0,20.0,353.0,994.0,2098.0,43874.0,8165.0,31240.0,4469.0,251.4,1.5,25.6,72.1,152.2,3183.6,592.5,2266.8,324.3
Hawaii,2012,1392313.0,3330.0,29.0,285.0,1040.0,1976.0,42817.0,7979.0,31233.0,3605.0,239.2,2.1,20.5,74.7,141.9,3075.2,573.1,2243.2,258.9
Idaho,1960,667191.0,255.0,16.0,48.0,92.0,99.0,11561.0,2011.0,8883.0,667.0,38.2,2.4,7.2,13.8,14.8,1732.8,301.4,1331.4,100.0
Idaho,1961,684000.0,222.0,14.0,44.0,64.0,100.0,12516.0,2203.0,9540.0,773.0,32.5,2.0,6.4,9.4,14.6,1829.8,322.1,1394.7,113.0
Idaho,1962,698000.0,234.0,21.0,25.0,63.0,125.0,13227.0,2458.0,9939.0,830.0,33.5,3.0,3.6,9.0,17.9,1895.0,352.1,1423.9,118.9
Idaho,1963,713000.0,362.0,18.0,39.0,87.0,218.0,13044.0,2405.0,9939.0,700.0,50.8,2.5,5.5,12.2,30.6,1829.5,337.3,1394.0,98.2
Idaho,1964,692000.0,537.0,28.0,41.0,71.0,397.0,12955.0,2285.0,10000.0,670.0,77.6,4.0,5.9,10.3,57.4,1872.1,330.2,1445.1,96.8
Idaho,1965,692000.0,493.0,14.0,38.0,70.0,371.0,13226.0,2483.0,10035.0,708.0,71.2,2.0,5.5,10.1,53.6,1911.3,358.8,1450.1,102.3
Idaho,1966,694000.0,461.0,21.0,66.0,54.0,320.0,13498.0,2706.0,10076.0,716.0,66.4,3.0,9.5,7.8,46.1,1945.0,389.9,1451.9,103.2
Idaho,1967,699000.0,478.0,30.0,61.0,76.0,311.0,12843.0,2837.0,9217.0,789.0,68.4,4.3,8.7,10.9,44.5,1837.3,405.9,1318.6,112.9
Idaho,1968,705000.0,518.0,16.0,59.0,83.0,360.0,14438.0,3318.0,10287.0,833.0,73.5,2.3,8.4,11.8,51.1,2047.9,470.6,1459.1,118.2
Idaho,1969,718000.0,806.0,14.0,72.0,120.0,600.0,18783.0,4236.0,13603.0,944.0,112.3,1.9,10.0,16.7,83.6,2616.0,590.0,1894.6,131.5
Idaho,1970,713008.0,879.0,33.0,88.0,146.0,612.0,21615.0,4803.0,15784.0,1028.0,123.3,4.6,12.3,20.5,85.8,3031.5,673.6,2213.7,144.2
Idaho,1971,732000.0,917.0,24.0,77.0,163.0,653.0,24758.0,5430.0,18109.0,1219.0,125.3,3.3,10.5,22.3,89.2,3382.2,741.8,2473.9,166.5
Idaho,1972,756000.0,1085.0,29.0,118.0,156.0,782.0,24773.0,5705.0,17678.0,1390.0,143.5,3.8,15.6,20.6,103.4,3276.9,754.6,2338.4,183.9
Idaho,1973,770000.0,1264.0,20.0,109.0,207.0,928.0,25361.0,6536.0,17231.0,1594.0,164.2,2.6,14.2,26.9,120.5,3293.6,848.8,2237.8,207.0
Idaho,1974,799000.0,1465.0,45.0,128.0,303.0,989.0,31155.0,8004.0,21441.0,1710.0,183.4,5.6,16.0,37.9,123.8,3899.2,1001.8,2683.5,214.0
Idaho,1975,820000.0,1670.0,43.0,132.0,344.0,1151.0,32287.0,8717.0,21741.0,1829.0,203.7,5.2,16.1,42.0,140.4,3937.4,1063.0,2651.3,223.0
Idaho,1976,831000.0,1884.0,44.0,155.0,332.0,1353.0,33604.0,8615.0,23076.0,1913.0,226.7,5.3,18.7,40.0,162.8,4043.8,1036.7,2776.9,230.2
Idaho,1977,857000.0,2030.0,47.0,166.0,339.0,1478.0,33320.0,9005.0,22279.0,2036.0,236.9,5.5,19.4,39.6,172.5,3888.0,1050.8,2599.6,237.6
Idaho,1978,878000.0,2076.0,47.0,169.0,351.0,1509.0,33174.0,9117.0,21917.0,2140.0,236.4,5.4,19.2,40.0,171.9,3778.4,1038.4,2496.2,243.7
Idaho,1979,905000.0,2613.0,49.0,186.0,392.0,1986.0,35766.0,9729.0,23577.0,2460.0,288.7,5.4,20.6,43.3,219.4,3952.0,1075.0,2605.2,271.8
Idaho,1980,943629.0,2957.0,29.0,211.0,442.0,2275.0,42169.0,11691.0,28243.0,2235.0,313.4,3.1,22.4,46.8,241.1,4468.8,1238.9,2993.0,236.9
Idaho,1981,959000.0,2717.0,43.0,198.0,362.0,2114.0,40733.0,11255.0,27423.0,2055.0,283.3,4.5,20.6,37.7,220.4,4247.4,1173.6,2859.5,214.3
Idaho,1982,965000.0,2501.0,24.0,160.0,292.0,2025.0,36902.0,9958.0,25256.0,1688.0,259.2,2.5,16.6,30.3,209.8,3824.0,1031.9,2617.2,174.9
Idaho,1983,989000.0,2361.0,35.0,181.0,270.0,1875.0,35872.0,9206.0,24979.0,1687.0,238.7,3.5,18.3,27.3,189.6,3627.1,930.8,2525.7,170.6
Idaho,1984,1001000.0,2355.0,34.0,187.0,244.0,1890.0,34398.0,8751.0,24138.0,1509.0,235.3,3.4,18.7,24.4,188.8,3436.4,874.2,2411.4,150.7
Idaho,1985,1005000.0,2360.0,22.0,192.0,269.0,1877.0,36916.0,8917.0,26170.0,1829.0,234.8,2.2,19.1,26.8,186.8,3673.2,887.3,2604.0,182.0
Idaho,1986,1003000.0,2232.0,32.0,201.0,214.0,1785.0,39964.0,10065.0,28081.0,1818.0,222.5,3.2,20.0,21.3,178.0,3984.4,1003.5,2799.7,181.3
Idaho,1987,998000.0,2138.0,31.0,175.0,242.0,1690.0,39342.0,9748.0,27923.0,1671.0,214.2,3.1,17.5,24.2,169.3,3942.1,976.8,2797.9,167.4
Idaho,1988,999000.0,2345.0,36.0,179.0,202.0,1928.0,37345.0,8691.0,26893.0,1761.0,234.7,3.6,17.9,20.2,193.0,3738.2,870.0,2692.0,176.3
Idaho,1989,1014000.0,2582.0,26.0,236.0,152.0,2168.0,37278.0,8843.0,26825.0,1610.0,254.6,2.6,23.3,15.0,213.8,3676.3,872.1,2645.5,158.8
Idaho,1990,1006749.0,2776.0,27.0,275.0,151.0,2323.0,38069.0,8187.0,28216.0,1666.0,275.7,2.7,27.3,15.0,230.7,3781.4,813.2,2802.7,165.5
Idaho,1991,1039000.0,3016.0,19.0,300.0,215.0,2482.0,40578.0,8582.0,30143.0,1853.0,290.3,1.8,28.9,20.7,238.9,3905.5,826.0,2901.2,178.3
Idaho,1992,1067000.0,3003.0,37.0,339.0,229.0,2398.0,39636.0,7934.0,30023.0,1679.0,281.4,3.5,31.8,21.5,224.7,3714.7,743.6,2813.8,157.4
Idaho,1993,1099000.0,3097.0,32.0,388.0,186.0,2491.0,39161.0,7350.0,29795.0,2016.0,281.8,2.9,35.3,16.9,226.7,3563.3,668.8,2711.1,183.4
Idaho,1994,1133000.0,3238.0,40.0,316.0,209.0,2673.0,42954.0,8147.0,32597.0,2210.0,285.8,3.5,27.9,18.4,235.9,3791.2,719.1,2877.1,195.1
Idaho,1995,1163000.0,3745.0,48.0,330.0,279.0,3088.0,47444.0,9069.0,35560.0,2815.0,322.0,4.1,28.4,24.0,265.5,4079.4,779.8,3057.6,242.0
Idaho,1996,1189000.0,3177.0,43.0,313.0,241.0,2580.0,44532.0,8431.0,33872.0,2229.0,267.2,3.6,26.3,20.3,217.0,3745.3,709.1,2848.8,187.5
Idaho,1997,1210000.0,3107.0,39.0,350.0,237.0,2481.0,44388.0,9175.0,32784.0,2429.0,256.8,3.2,28.9,19.6,205.0,3668.4,758.3,2709.4,200.7
Idaho,1998,1229000.0,3468.0,36.0,386.0,264.0,2782.0,42185.0,8518.0,31385.0,2282.0,282.2,2.9,31.4,21.5,226.4,3432.5,693.1,2553.7,185.7
Idaho,1999,1251700.0,3066.0,25.0,417.0,223.0,2401.0,36363.0,7641.0,26824.0,1898.0,244.9,2.0,33.3,17.8,191.8,2905.1,610.4,2143.0,151.6
Idaho,2000,1293953.0,3267.0,16.0,384.0,223.0,2644.0,37961.0,7330.0,28545.0,2086.0,252.5,1.2,29.7,17.2,204.3,2933.7,566.5,2206.0,161.2
Idaho,2001,1320585.0,3211.0,30.0,425.0,245.0,2511.0,38181.0,7507.0,28285.0,2389.0,243.1,2.3,32.2,18.6,190.1,2891.2,568.5,2141.9,180.9
Idaho,2002,1343124.0,3419.0,36.0,497.0,240.0,2646.0,39128.0,7441.0,29060.0,2627.0,254.6,2.7,37.0,17.9,197.0,2913.2,554.0,2163.6,195.6
Idaho,2003,1367034.0,3362.0,26.0,535.0,245.0,2556.0,40042.0,7837.0,29559.0,2646.0,245.9,1.9,39.1,17.9,187.0,2929.1,573.3,2162.3,193.6
Idaho,2004,1395140.0,3452.0,31.0,594.0,241.0,2586.0,38799.0,7671.0,28389.0,2739.0,247.4,2.2,42.6,17.3,185.4,2781.0,549.8,2034.8,196.3
Idaho,2005,1429367.0,3670.0,35.0,577.0,266.0,2792.0,38556.0,8066.0,27606.0,2884.0,257.0,2.4,40.4,18.6,195.3,2697.0,564.3,1931.0,202.0
Idaho,2006,1466465.0,3666.0,35.0,611.0,294.0,2726.0,35135.0,7545.0,25154.0,2436.0,250.0,2.4,41.7,20.0,185.9,2395.9,514.5,1715.3,166.1
Idaho,2007,1499402.0,3841.0,49.0,607.0,243.0,2942.0,34124.0,7131.0,24727.0,2266.0,256.2,3.3,40.5,16.2,196.2,2275.8,475.6,1649.1,151.1
Idaho,2008,1523816.0,3680.0,23.0,579.0,239.0,2839.0,31940.0,6748.0,23532.0,1660.0,241.5,1.5,38.0,15.7,186.3,2096.1,442.8,1544.3,108.9
Idaho,2009,1545801.0,3805.0,24.0,575.0,254.0,2952.0,31220.0,6682.0,23066.0,1472.0,246.2,1.6,37.2,16.4,191.0,2019.7,432.3,1492.2,95.2
Idaho,2010,1571102.0,3464.0,22.0,533.0,213.0,2696.0,31436.0,6513.0,23594.0,1329.0,220.5,1.4,33.9,13.6,171.6,2000.9,414.5,1501.7,84.6
Idaho,2011,1583744.0,3202.0,35.0,444.0,188.0,2535.0,32875.0,6915.0,24629.0,1331.0,202.2,2.2,28.0,11.9,160.1,2075.8,436.6,1555.1,84.0
Idaho,2012,1595728.0,3318.0,29.0,479.0,243.0,2567.0,31651.0,7186.0,23101.0,1364.0,207.9,1.8,30.0,15.2,160.9,1983.5,450.3,1447.7,85.5
Illinois,1960,10081158.0,36802.0,489.0,1773.0,21048.0,13492.0,199283.0,58241.0,105423.0,35619.0,365.1,4.9,17.6,208.8,133.8,1976.8,577.7,1045.7,353.3
Illinois,1961,10258000.0,37156.0,492.0,1767.0,20977.0,13920.0,213602.0,60204.0,117006.0,36392.0,362.2,4.8,17.2,204.5,135.7,2082.3,586.9,1140.6,354.8
